# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
5.64167e-06    	T              	2.9396039e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406271e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.67923e-06    	T              	2.9396004e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406314e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.7168e-06     	T              	2.9395970e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406357e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.75436e-06    	T              	2.9395936e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406401e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.79192e-06    	T              	2.9395902e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406444e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.82948e-06    	T              	2.9395867e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406487e+02	(-1.0843538e-02 2.0786351e-02 7.0761401e-03)	11
5.86705e-06    	T              	2.9395833e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406538e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
5.90461e-06    	T              	2.9395799e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406591e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
5.94217e-06    	T              	2.9395764e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406643e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
5.97974e-06    	T              	2.9395730e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406695e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.0173e-06     	T              	2.9395695e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406747e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.05486e-06    	T              	2.9395661e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406799e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.09243e-06    	T              	2.9395626e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406850e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.12999e-06    	T              	2.9395592e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406902e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.16755e-06    	T              	2.9395557e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9406953e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.20511e-06    	T              	2.9395522e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407005e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.24268e-06    	T              	2.9395488e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407056e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.28024e-06    	T              	2.9395453e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407107e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.3178e-06     	T              	2.9395418e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407158e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.35537e-06    	T              	2.9395384e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407209e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.39293e-06    	T              	2.9395349e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407260e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.43049e-06    	T              	2.9395314e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407311e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.46806e-06    	T              	2.9395279e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407361e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.50562e-06    	T              	2.9395245e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407412e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.54318e-06    	T              	2.9395210e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407462e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.58075e-06    	T              	2.9395175e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407513e+02	(-7.3072764e-03 2.3196010e-02 1.0492237e-02)	11
6.61831e-06    	T              	2.9395140e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407565e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.65587e-06    	T              	2.9395105e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407619e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.69343e-06    	T              	2.9395070e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407672e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.731e-06      	T              	2.9395035e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407726e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.76856e-06    	T              	2.9395000e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407780e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.80612e-06    	T              	2.9394965e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407833e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.84369e-06    	T              	2.9394930e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407886e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.88125e-06    	T              	2.9394895e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407940e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.91881e-06    	T              	2.9394860e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9407993e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.95638e-06    	T              	2.9394825e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408046e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
6.99394e-06    	T              	2.9394790e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408099e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.0315e-06     	T              	2.9394755e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408152e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.06906e-06    	T              	2.9394720e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408205e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.10663e-06    	T              	2.9394685e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408257e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.14419e-06    	T              	2.9394650e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408310e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.18175e-06    	T              	2.9394615e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408363e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.21932e-06    	T              	2.9394580e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408415e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.25688e-06    	T              	2.9394545e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408467e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.29444e-06    	T              	2.9394509e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408519e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.33201e-06    	T              	2.9394474e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408572e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.36957e-06    	T              	2.9394439e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408623e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.40713e-06    	T              	2.9394404e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408675e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.44469e-06    	T              	2.9394369e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408727e+02	(-1.1337691e-02 2.2692657e-02 6.0567385e-03)	11
7.48226e-06    	T              	2.9394334e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408780e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.51982e-06    	T              	2.9394299e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408843e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.55738e-06    	T              	2.9394263e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408906e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.59495e-06    	T              	2.9394228e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9408969e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.63251e-06    	T              	2.9394193e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409032e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.67007e-06    	T              	2.9394158e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409095e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.70764e-06    	T              	2.9394123e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409157e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.7452e-06     	T              	2.9394088e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409219e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.78276e-06    	T              	2.9394053e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409281e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.82033e-06    	T              	2.9394017e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409343e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.85789e-06    	T              	2.9393982e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409404e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.89545e-06    	T              	2.9393947e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409466e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.93301e-06    	T              	2.9393912e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409527e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
7.97058e-06    	T              	2.9393877e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409587e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.00814e-06    	T              	2.9393842e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409648e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.0457e-06     	T              	2.9393806e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409708e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.08327e-06    	T              	2.9393771e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409768e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.12083e-06    	T              	2.9393736e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409828e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.15839e-06    	T              	2.9393701e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409888e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.19596e-06    	T              	2.9393666e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9409948e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.23352e-06    	T              	2.9393631e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410007e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.27108e-06    	T              	2.9393596e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410066e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.30864e-06    	T              	2.9393561e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410125e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.34621e-06    	T              	2.9393526e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410183e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.38377e-06    	T              	2.9393490e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410241e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.42133e-06    	T              	2.9393455e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410299e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.4589e-06     	T              	2.9393420e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410357e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.49646e-06    	T              	2.9393385e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410415e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.53402e-06    	T              	2.9393350e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410472e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.57159e-06    	T              	2.9393315e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410529e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.60915e-06    	T              	2.9393280e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410586e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.64671e-06    	T              	2.9393245e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410642e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.68427e-06    	T              	2.9393210e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410698e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.72184e-06    	T              	2.9393174e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410755e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.7594e-06     	T              	2.9393139e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410810e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.79696e-06    	T              	2.9393104e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410866e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.83453e-06    	T              	2.9393069e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410921e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.87209e-06    	T              	2.9393034e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9410976e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.90965e-06    	T              	2.9392999e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411031e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.94722e-06    	T              	2.9392964e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411086e+02	(-9.1075640e-03 2.1922827e-02 9.1232706e-03)	11
8.98478e-06    	T              	2.9392929e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411142e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.02234e-06    	T              	2.9392894e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411203e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.05991e-06    	T              	2.9392859e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411264e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.09747e-06    	T              	2.9392823e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411325e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.13503e-06    	T              	2.9392788e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411385e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.17259e-06    	T              	2.9392753e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411446e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.21016e-06    	T              	2.9392718e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411506e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.24772e-06    	T              	2.9392683e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411567e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.28528e-06    	T              	2.9392648e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411627e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.32285e-06    	T              	2.9392613e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411687e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.36041e-06    	T              	2.9392577e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411747e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.39797e-06    	T              	2.9392542e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411807e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.43554e-06    	T              	2.9392507e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411866e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.4731e-06     	T              	2.9392472e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411926e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.51066e-06    	T              	2.9392437e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9411986e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.54822e-06    	T              	2.9392402e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412045e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.58579e-06    	T              	2.9392366e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412104e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.62335e-06    	T              	2.9392331e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412164e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.66091e-06    	T              	2.9392296e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412223e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.69848e-06    	T              	2.9392261e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412282e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.73604e-06    	T              	2.9392225e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412341e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.7736e-06     	T              	2.9392190e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412400e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.81117e-06    	T              	2.9392155e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412459e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.84873e-06    	T              	2.9392120e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412518e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.88629e-06    	T              	2.9392084e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412577e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.92385e-06    	T              	2.9392049e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412635e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.96142e-06    	T              	2.9392014e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412694e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
9.99898e-06    	T              	2.9391979e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412752e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.00365e-05    	T              	2.9391943e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412811e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.00741e-05    	T              	2.9391908e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412869e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.01117e-05    	T              	2.9391873e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412927e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.01492e-05    	T              	2.9391837e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9412985e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.01868e-05    	T              	2.9391802e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413043e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.02244e-05    	T              	2.9391766e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413101e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.02619e-05    	T              	2.9391731e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413159e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.02995e-05    	T              	2.9391696e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413217e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.0337e-05     	T              	2.9391660e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413275e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.03746e-05    	T              	2.9391625e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413333e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.04122e-05    	T              	2.9391589e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413390e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.04497e-05    	T              	2.9391554e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413448e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.04873e-05    	T              	2.9391518e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413506e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.05249e-05    	T              	2.9391483e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413563e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.05624e-05    	T              	2.9391447e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413620e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.06e-05       	T              	2.9391412e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413678e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.06376e-05    	T              	2.9391376e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413735e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.06751e-05    	T              	2.9391341e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413792e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.07127e-05    	T              	2.9391305e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413849e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.07502e-05    	T              	2.9391270e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413906e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.07878e-05    	T              	2.9391234e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9413963e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.08254e-05    	T              	2.9391198e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9414020e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.08629e-05    	T              	2.9391163e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9414077e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.09005e-05    	T              	2.9391127e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9414134e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.09381e-05    	T              	2.9391092e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9414191e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
1.09756e-05    	T              	2.9391056e+02	(7.8847983e-03 1.2382070e-02 1.0307137e-02)	10	2.9414248e+02	(-9.7061335e-03 2.5044335e-02 8.4791732e-03)	10
