# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	sum(phi)
0.0881501      	-9.7469656e-04
0.0881505      	-1.0368028e-03
0.0881509      	-1.1061738e-03
0.0881513      	-1.1804296e-03
0.0881517      	-1.2567886e-03
0.088152       	-1.3338866e-03
0.0881524      	-1.4106364e-03
0.0881528      	-1.4858204e-03
0.0881532      	-1.5581053e-03
0.0881536      	-1.6267046e-03
0.0881539      	-1.6917831e-03
0.0881543      	-1.7524799e-03
0.0881547      	-1.8096294e-03
0.0881551      	-1.8634441e-03
0.0881555      	-1.9140726e-03
0.0881559      	-1.9601076e-03
0.0881562      	-2.0015438e-03
0.0881566      	-2.0385230e-03
0.088157       	-2.0689100e-03
0.0881574      	-2.0925385e-03
0.0881578      	-2.1086150e-03
0.0881581      	-2.1166306e-03
0.0881585      	-2.1157569e-03
0.0881589      	-2.1047861e-03
0.0881593      	-2.0842067e-03
0.0881597      	-2.0532225e-03
0.08816        	-2.0107541e-03
0.0881604      	-1.9570861e-03
0.0881608      	-1.8925879e-03
0.0881612      	-1.8196846e-03
0.0881616      	-1.7415923e-03
0.0881619      	-1.6626992e-03
0.0881623      	-1.5864538e-03
0.0881627      	-1.5144915e-03
0.0881631      	-1.4485373e-03
0.0881635      	-1.3897351e-03
0.0881638      	-1.3382714e-03
0.0881642      	-1.2939423e-03
0.0881646      	-1.2551021e-03
0.088165       	-1.2220658e-03
0.0881654      	-1.1922847e-03
0.0881658      	-1.1641109e-03
0.0881661      	-1.1353093e-03
0.0881665      	-1.1037573e-03
0.0881669      	-1.0695756e-03
0.0881673      	-1.0312150e-03
0.0881677      	-9.8858407e-04
0.088168       	-9.4261865e-04
0.0881684      	-8.9596344e-04
0.0881688      	-8.4913965e-04
0.0881692      	-8.0619387e-04
0.0881696      	-7.6651733e-04
0.0881699      	-7.3249460e-04
0.0881703      	-7.0417607e-04
0.0881707      	-6.8400860e-04
0.0881711      	-6.7170485e-04
0.0881715      	-6.7041758e-04
0.0881718      	-6.7998832e-04
0.0881722      	-7.0224585e-04
0.0881726      	-7.3535329e-04
0.088173       	-7.7824455e-04
0.0881734      	-8.3027879e-04
0.0881737      	-8.8888857e-04
0.0881741      	-9.5091878e-04
0.0881745      	-1.0161062e-03
0.0881749      	-1.0844884e-03
0.0881753      	-1.1558921e-03
0.0881757      	-1.2294716e-03
0.088176       	-1.3047869e-03
0.0881764      	-1.3802120e-03
0.0881768      	-1.4553105e-03
0.0881772      	-1.5290497e-03
0.0881776      	-1.6014134e-03
0.0881779      	-1.6704377e-03
0.0881783      	-1.7348324e-03
0.0881787      	-1.7945863e-03
0.0881791      	-1.8482714e-03
0.0881795      	-1.8962438e-03
0.0881798      	-1.9383120e-03
0.0881802      	-1.9740515e-03
0.0881806      	-2.0020191e-03
0.088181       	-2.0211545e-03
0.0881814      	-2.0305950e-03
0.0881817      	-2.0293600e-03
0.0881821      	-2.0164011e-03
0.0881825      	-1.9907960e-03
0.0881829      	-1.9527558e-03
0.0881833      	-1.9047645e-03
0.0881836      	-1.8492037e-03
0.088184       	-1.7879724e-03
0.0881844      	-1.7229716e-03
0.0881848      	-1.6561117e-03
0.0881852      	-1.5903637e-03
0.0881856      	-1.5271863e-03
0.0881859      	-1.4668373e-03
0.0881863      	-1.4120523e-03
0.0881867      	-1.3629818e-03
0.0881871      	-1.3200253e-03
0.0881875      	-1.2830032e-03
0.0881878      	-1.2504271e-03
0.0881882      	-1.2206810e-03
0.0881886      	-1.1922776e-03
0.088189       	-1.1640786e-03
0.0881894      	-1.1344452e-03
0.0881897      	-1.1028053e-03
0.0881901      	-1.0690130e-03
0.0881905      	-1.0342261e-03
0.0881909      	-1.0004259e-03
0.0881913      	-9.6894117e-04
0.0881916      	-9.4077856e-04
0.088192       	-9.1675342e-04
0.0881924      	-8.9938067e-04
0.0881928      	-8.8864705e-04
0.0881932      	-8.8592355e-04
0.0881936      	-8.9188849e-04
0.0881939      	-9.0872773e-04
0.0881943      	-9.3613239e-04
0.0881947      	-9.7363654e-04
0.0881951      	-1.0185229e-03
0.0881955      	-1.0710297e-03
0.0881958      	-1.1284612e-03
0.0881962      	-1.1895937e-03
0.0881966      	-1.2540879e-03
0.088197       	-1.3219963e-03
0.0881974      	-1.3919485e-03
0.0881977      	-1.4627191e-03
0.0881981      	-1.5323019e-03
0.0881985      	-1.5999624e-03
0.0881989      	-1.6653667e-03
0.0881993      	-1.7276021e-03
0.0881996      	-1.7855800e-03
0.0882         	-1.8383212e-03
0.0882004      	-1.8853539e-03
0.0882008      	-1.9261587e-03
0.0882012      	-1.9589400e-03
0.0882015      	-1.9832666e-03
0.0882019      	-1.9985017e-03
0.0882023      	-2.0046839e-03
0.0882027      	-2.0012646e-03
