# Residuals    
# Time         	p              	Ux             	Uy             	Uz             	e              	k              	T              
0              	N/A	N/A	N/A	N/A	N/A
8.08147e-06    	N/A	8.2435903e-05	1.9919070e-04	8.4475557e-05	1.1290947e-04	3.6920878e-04	N/A
8.11819e-06    	N/A	8.2308826e-05	1.9823343e-04	8.4315573e-05	1.0874975e-04	3.6729659e-04	N/A
8.15492e-06    	N/A	8.2077555e-05	1.9730569e-04	8.4105526e-05	1.0893956e-04	3.6596128e-04	N/A
8.19164e-06    	N/A	8.1884524e-05	1.9642974e-04	8.3942457e-05	1.1012461e-04	3.6461524e-04	N/A
8.22837e-06    	N/A	8.1697106e-05	1.9556786e-04	8.3798296e-05	1.0830857e-04	3.6298988e-04	N/A
8.26509e-06    	N/A	8.1486620e-05	1.9473505e-04	8.3592767e-05	1.1139460e-04	3.6208286e-04	N/A
8.30181e-06    	N/A	8.1319411e-05	1.9393616e-04	8.3450983e-05	1.0871487e-04	3.6015875e-04	N/A
8.33854e-06    	N/A	8.1113154e-05	1.9318395e-04	8.3242120e-05	1.0670036e-04	3.5867241e-04	N/A
8.37526e-06    	N/A	8.0918709e-05	1.9240055e-04	8.3079349e-05	1.0769725e-04	3.5752612e-04	N/A
8.41199e-06    	N/A	8.0760593e-05	1.9170722e-04	8.2931682e-05	1.0577774e-04	3.5587863e-04	N/A
8.44871e-06    	N/A	8.0569210e-05	1.9103370e-04	8.2743861e-05	1.0364016e-04	3.5436856e-04	N/A
8.48544e-06    	N/A	8.0374451e-05	1.9033018e-04	8.2543880e-05	1.0287497e-04	3.5297655e-04	N/A
8.52216e-06    	N/A	8.0158134e-05	1.8969155e-04	8.2338495e-05	1.0940389e-04	3.5265743e-04	N/A
8.55888e-06    	N/A	8.0049463e-05	1.8912566e-04	8.2264713e-05	1.0463935e-04	3.5043526e-04	N/A
8.59561e-06    	N/A	7.9878756e-05	1.8849364e-04	8.2096977e-05	1.0209053e-04	3.4897814e-04	N/A
8.63233e-06    	N/A	7.9655707e-05	1.8785602e-04	8.1884868e-05	1.0158519e-04	3.4770176e-04	N/A
8.66906e-06    	N/A	7.9443925e-05	1.8722360e-04	8.1705020e-05	1.0249056e-04	3.4652948e-04	N/A
8.70578e-06    	N/A	7.9295008e-05	1.8664524e-04	8.1570002e-05	1.0264845e-04	3.4527728e-04	N/A
8.7425e-06     	N/A	7.9126012e-05	1.8609001e-04	8.1394477e-05	1.0099336e-04	3.4383347e-04	N/A
8.77923e-06    	N/A	7.8924213e-05	1.8553448e-04	8.1215956e-05	1.0043154e-04	3.4258886e-04	N/A
8.81595e-06    	N/A	7.8781610e-05	1.8503055e-04	8.1082720e-05	1.0030209e-04	3.4135862e-04	N/A
8.85268e-06    	N/A	7.8613544e-05	1.8456205e-04	8.0932894e-05	1.0125076e-04	3.4019847e-04	N/A
8.8894e-06     	N/A	7.8444205e-05	1.8414738e-04	8.0758544e-05	1.0004651e-04	3.3885658e-04	N/A
8.92612e-06    	N/A	7.8247166e-05	1.8373774e-04	8.0570702e-05	9.9534988e-05	3.3766981e-04	N/A
8.96285e-06    	N/A	7.8046186e-05	1.8336712e-04	8.0386244e-05	9.9071627e-05	3.3639882e-04	N/A
8.99957e-06    	N/A	7.7832358e-05	1.8301079e-04	8.0193826e-05	9.9049804e-05	3.3521094e-04	N/A
9.0363e-06     	N/A	7.7635997e-05	1.8264801e-04	7.9997384e-05	9.9638064e-05	3.3410616e-04	N/A
9.07302e-06    	N/A	7.7487219e-05	1.8229592e-04	7.9830707e-05	9.8483676e-05	3.3281742e-04	N/A
9.10975e-06    	N/A	7.7279166e-05	1.8194812e-04	7.9620008e-05	9.7716433e-05	3.3160990e-04	N/A
9.14647e-06    	N/A	7.7087904e-05	1.8160502e-04	7.9443431e-05	9.7429988e-05	3.3045166e-04	N/A
9.18319e-06    	N/A	7.6933347e-05	1.8124697e-04	7.9296884e-05	9.7154757e-05	3.2929987e-04	N/A
9.21992e-06    	N/A	7.6750711e-05	1.8091810e-04	7.9130626e-05	9.7966761e-05	3.2824342e-04	N/A
9.25664e-06    	N/A	7.6605115e-05	1.8061904e-04	7.8978248e-05	9.8336197e-05	3.2715293e-04	N/A
9.29337e-06    	N/A	7.6483954e-05	1.8030261e-04	7.8855898e-05	9.8052059e-05	3.2601493e-04	N/A
9.33009e-06    	N/A	7.6292672e-05	1.8000486e-04	7.8714632e-05	9.6662810e-05	3.2478825e-04	N/A
9.36681e-06    	N/A	7.6106646e-05	1.7971327e-04	7.8524743e-05	9.8406294e-05	3.2390143e-04	N/A
9.40354e-06    	N/A	7.5986779e-05	1.7949393e-04	7.8395182e-05	9.7882502e-05	3.2272042e-04	N/A
9.44026e-06    	N/A	7.5816743e-05	1.7927670e-04	7.8232550e-05	9.8425532e-05	3.2178288e-04	N/A
9.47699e-06    	N/A	7.5643429e-05	1.7906589e-04	7.8069240e-05	9.9700866e-05	3.2083695e-04	N/A
9.51371e-06    	N/A	7.5506776e-05	1.7883086e-04	7.7933687e-05	9.6495718e-05	3.1936121e-04	N/A
9.55043e-06    	N/A	7.5308802e-05	1.7867903e-04	7.7734852e-05	9.5309307e-05	3.1830682e-04	N/A
9.58716e-06    	N/A	7.5114175e-05	1.7852436e-04	7.7522549e-05	9.6477925e-05	3.1739354e-04	N/A
9.62388e-06    	N/A	7.4959853e-05	1.7839059e-04	7.7350741e-05	9.6748494e-05	3.1637378e-04	N/A
9.66061e-06    	N/A	7.4805838e-05	1.7831220e-04	7.7188049e-05	9.6184344e-05	3.1527592e-04	N/A
9.69733e-06    	N/A	7.4635017e-05	1.7824558e-04	7.7001590e-05	9.5796934e-05	3.1426286e-04	N/A
9.73406e-06    	N/A	7.4463109e-05	1.7817662e-04	7.6865627e-05	9.4250359e-05	3.1305033e-04	N/A
9.77078e-06    	N/A	7.4317004e-05	1.7810143e-04	7.6742057e-05	9.6498751e-05	3.1241766e-04	N/A
9.8075e-06     	N/A	7.4181294e-05	1.7809437e-04	7.6636863e-05	9.4782118e-05	3.1114230e-04	N/A
9.84423e-06    	N/A	7.4010104e-05	1.7807132e-04	7.6459214e-05	9.3446820e-05	3.1000769e-04	N/A
9.88095e-06    	N/A	7.3862809e-05	1.7806336e-04	7.6284524e-05	9.3950765e-05	3.0910585e-04	N/A
9.91768e-06    	N/A	7.3698698e-05	1.7810054e-04	7.6114587e-05	9.3213861e-05	3.0803544e-04	N/A
9.9544e-06     	N/A	7.3520964e-05	1.7815604e-04	7.5928902e-05	9.3609781e-05	3.0717364e-04	N/A
9.99112e-06    	N/A	7.3382044e-05	1.7822166e-04	7.5778422e-05	9.2903573e-05	3.0615642e-04	N/A
1.00278e-05    	N/A	7.3198318e-05	1.7834282e-04	7.5593155e-05	9.2185472e-05	3.0514984e-04	N/A
1.00646e-05    	N/A	7.3020888e-05	1.7848881e-04	7.5417768e-05	9.3457190e-05	3.0440293e-04	N/A
1.01013e-05    	N/A	7.2877357e-05	1.7865031e-04	7.5278593e-05	9.2093325e-05	3.0320077e-04	N/A
1.0138e-05     	N/A	7.2695793e-05	1.7883282e-04	7.5095838e-05	9.1210783e-05	3.0222596e-04	N/A
1.01747e-05    	N/A	7.2510230e-05	1.7902019e-04	7.4911972e-05	9.0962862e-05	3.0127078e-04	N/A
1.02115e-05    	N/A	7.2374393e-05	1.7922883e-04	7.4768598e-05	9.3464653e-05	3.0070770e-04	N/A
1.02482e-05    	N/A	7.2231212e-05	1.7944793e-04	7.4613792e-05	9.1434285e-05	2.9946174e-04	N/A
1.02849e-05    	N/A	7.2021019e-05	1.7967234e-04	7.4398830e-05	9.0366697e-05	2.9849361e-04	N/A
1.03216e-05    	N/A	7.1840435e-05	1.7991379e-04	7.4206059e-05	8.9899851e-05	2.9758130e-04	N/A
1.03584e-05    	N/A	7.1676053e-05	1.8019307e-04	7.4030236e-05	8.9638525e-05	2.9666382e-04	N/A
1.03951e-05    	N/A	7.1511042e-05	1.8044874e-04	7.3862631e-05	8.9837010e-05	2.9593003e-04	N/A
1.04318e-05    	N/A	7.1363573e-05	1.8071912e-04	7.3704679e-05	9.0089972e-05	2.9510690e-04	N/A
1.04685e-05    	N/A	7.1217865e-05	1.8098224e-04	7.3546401e-05	9.2713728e-05	2.9446961e-04	N/A
1.05053e-05    	N/A	7.1076109e-05	1.8129171e-04	7.3392860e-05	8.9963747e-05	2.9319879e-04	N/A
1.0542e-05     	N/A	7.0855937e-05	1.8154032e-04	7.3183199e-05	8.9299075e-05	2.9231605e-04	N/A
1.05787e-05    	N/A	7.0670473e-05	1.8182068e-04	7.3013525e-05	8.8460615e-05	2.9136059e-04	N/A
1.06154e-05    	N/A	7.0479761e-05	1.8211927e-04	7.2835226e-05	8.7889586e-05	2.9046832e-04	N/A
1.06522e-05    	N/A	7.0300544e-05	1.8242379e-04	7.2654351e-05	8.7659875e-05	2.8960995e-04	N/A
1.06889e-05    	N/A	7.0142524e-05	1.8271942e-04	7.2499097e-05	8.8485935e-05	2.8888478e-04	N/A
1.07256e-05    	N/A	6.9986982e-05	1.8304662e-04	7.2324649e-05	8.7750421e-05	2.8799780e-04	N/A
1.07623e-05    	N/A	6.9819187e-05	1.8335816e-04	7.2136278e-05	8.8003122e-05	2.8720010e-04	N/A
1.07991e-05    	N/A	6.9683487e-05	1.8369675e-04	7.1982264e-05	8.8076168e-05	2.8642185e-04	N/A
1.08358e-05    	N/A	6.9538280e-05	1.8404747e-04	7.1805770e-05	8.6879122e-05	2.8546555e-04	N/A
1.08725e-05    	N/A	6.9382645e-05	1.8438830e-04	7.1622664e-05	8.7448468e-05	2.8472485e-04	N/A
1.09092e-05    	N/A	6.9272681e-05	1.8472818e-04	7.1477672e-05	8.6464677e-05	2.8375894e-04	N/A
1.0946e-05     	N/A	6.9122391e-05	1.8508710e-04	7.1318785e-05	8.5804116e-05	2.8291839e-04	N/A
1.09827e-05    	N/A	6.8977298e-05	1.8546361e-04	7.1149848e-05	8.7048039e-05	2.8231449e-04	N/A
1.10194e-05    	N/A	6.8849571e-05	1.8581861e-04	7.1000472e-05	8.5986733e-05	2.8133965e-04	N/A
1.10561e-05    	N/A	6.8679335e-05	1.8621359e-04	7.0815744e-05	8.6490328e-05	2.8068727e-04	N/A
1.10928e-05    	N/A	6.8506866e-05	1.8657171e-04	7.0642412e-05	8.7026299e-05	2.8002004e-04	N/A
1.11296e-05    	N/A	6.8345317e-05	1.8695510e-04	7.0490068e-05	8.6357589e-05	2.7913883e-04	N/A
1.11663e-05    	N/A	6.8176074e-05	1.8732617e-04	7.0337307e-05	8.4975458e-05	2.7814026e-04	N/A
1.1203e-05     	N/A	6.7999228e-05	1.8770080e-04	7.0166430e-05	8.5490167e-05	2.7752812e-04	N/A
1.12397e-05    	N/A	6.7852400e-05	1.8806090e-04	7.0030176e-05	8.4610027e-05	2.7662108e-04	N/A
1.12765e-05    	N/A	6.7701374e-05	1.8845479e-04	6.9890034e-05	8.4699096e-05	2.7596964e-04	N/A
1.13132e-05    	N/A	6.7557047e-05	1.8886121e-04	6.9757489e-05	8.5358928e-05	2.7528164e-04	N/A
1.13499e-05    	N/A	6.7427018e-05	1.8925545e-04	6.9635825e-05	8.5067509e-05	2.7442113e-04	N/A
1.13866e-05    	N/A	6.7288429e-05	1.8965488e-04	6.9486465e-05	8.3939548e-05	2.7350915e-04	N/A
1.14234e-05    	N/A	6.7121505e-05	1.9001105e-04	6.9309149e-05	8.4559197e-05	2.7296012e-04	N/A
1.14601e-05    	N/A	6.6971620e-05	1.9038900e-04	6.9137422e-05	8.5756044e-05	2.7255759e-04	N/A
1.14968e-05    	N/A	6.6856658e-05	1.9081596e-04	6.9013559e-05	8.4777018e-05	2.7161784e-04	N/A
1.15335e-05    	N/A	6.6725261e-05	1.9119836e-04	6.8867558e-05	8.4115977e-05	2.7077534e-04	N/A
1.15703e-05    	N/A	6.6597775e-05	1.9157114e-04	6.8711995e-05	8.3400754e-05	2.6998962e-04	N/A
1.1607e-05     	N/A	6.6480244e-05	1.9189330e-04	6.8567394e-05	8.2738160e-05	2.6921402e-04	N/A
1.16437e-05    	N/A	6.6349732e-05	1.9222414e-04	6.8411151e-05	8.5477063e-05	2.6914846e-04	N/A
1.16804e-05    	N/A	6.6264566e-05	1.9254867e-04	6.8298097e-05	8.3287417e-05	2.6781200e-04	N/A
1.17172e-05    	N/A	6.6124896e-05	1.9285479e-04	6.8137744e-05	8.5485822e-05	2.6750033e-04	N/A
1.17539e-05    	N/A	6.6015108e-05	1.9321628e-04	6.8001455e-05	8.4146296e-05	2.6654155e-04	N/A
1.17906e-05    	N/A	6.5869647e-05	1.9353432e-04	6.7857611e-05	8.3513200e-05	2.6589838e-04	N/A
1.18273e-05    	N/A	6.5755436e-05	1.9382342e-04	6.7744167e-05	8.3275024e-05	2.6527931e-04	N/A
1.18641e-05    	N/A	6.5619145e-05	1.9411420e-04	6.7603528e-05	8.2622728e-05	2.6447244e-04	N/A
1.19008e-05    	N/A	6.5461213e-05	1.9437350e-04	6.7439577e-05	8.2930783e-05	2.6379291e-04	N/A
1.19375e-05    	N/A	6.5314644e-05	1.9464328e-04	6.7297659e-05	8.1446488e-05	2.6276983e-04	N/A
1.19742e-05    	N/A	6.5159503e-05	1.9491203e-04	6.7117411e-05	8.0715209e-05	2.6201734e-04	N/A
1.2011e-05     	N/A	6.5032435e-05	1.9522118e-04	6.6970749e-05	8.1616566e-05	2.6160183e-04	N/A
1.20477e-05    	N/A	6.4934964e-05	1.9553173e-04	6.6882011e-05	8.2713344e-05	2.6108308e-04	N/A
1.20844e-05    	N/A	6.4836068e-05	1.9583270e-04	6.6785641e-05	8.1298801e-05	2.6025997e-04	N/A
1.21211e-05    	N/A	6.4705318e-05	1.9610265e-04	6.6651964e-05	8.1222292e-05	2.5973182e-04	N/A
1.21578e-05    	N/A	6.4579082e-05	1.9639112e-04	6.6516120e-05	8.0662013e-05	2.5892978e-04	N/A
1.21946e-05    	N/A	6.4458522e-05	1.9666758e-04	6.6389057e-05	8.0953017e-05	2.5825220e-04	N/A
1.22313e-05    	N/A	6.4355108e-05	1.9693041e-04	6.6269111e-05	8.0186671e-05	2.5743498e-04	N/A
1.2268e-05     	N/A	6.4236652e-05	1.9714695e-04	6.6154711e-05	7.9714137e-05	2.5675743e-04	N/A
1.23047e-05    	N/A	6.4124786e-05	1.9737616e-04	6.6036114e-05	7.9398297e-05	2.5602816e-04	N/A
1.23415e-05    	N/A	6.3996827e-05	1.9762154e-04	6.5904103e-05	8.1343055e-05	2.5582884e-04	N/A
1.23782e-05    	N/A	6.3880025e-05	1.9790193e-04	6.5804949e-05	8.2895372e-05	2.5548121e-04	N/A
1.24149e-05    	N/A	6.3752104e-05	1.9818973e-04	6.5691682e-05	8.0990517e-05	2.5435491e-04	N/A
1.24516e-05    	N/A	6.3582478e-05	1.9843425e-04	6.5560316e-05	8.0278269e-05	2.5374737e-04	N/A
1.24884e-05    	N/A	6.3447408e-05	1.9872913e-04	6.5459122e-05	8.0224475e-05	2.5307661e-04	N/A
1.25251e-05    	N/A	6.3341155e-05	1.9900198e-04	6.5346824e-05	8.0397058e-05	2.5245634e-04	N/A
1.25618e-05    	N/A	6.3226206e-05	1.9932037e-04	6.5225223e-05	8.2081818e-05	2.5231983e-04	N/A
1.25985e-05    	N/A	6.3114608e-05	1.9966713e-04	6.5125098e-05	8.0878568e-05	2.5141244e-04	N/A
1.26353e-05    	N/A	6.2992526e-05	1.9994152e-04	6.5003718e-05	7.9575795e-05	2.5059672e-04	N/A
1.2672e-05     	N/A	6.2872886e-05	2.0024180e-04	6.4873248e-05	7.9519871e-05	2.4993587e-04	N/A
1.27087e-05    	N/A	6.2752295e-05	2.0054888e-04	6.4763764e-05	7.9410106e-05	2.4927266e-04	N/A
1.27454e-05    	N/A	6.2651171e-05	2.0082812e-04	6.4653027e-05	7.8544076e-05	2.4852708e-04	N/A
1.27822e-05    	N/A	6.2535676e-05	2.0110080e-04	6.4529638e-05	7.9689618e-05	2.4831386e-04	N/A
1.28189e-05    	N/A	6.2448388e-05	2.0140603e-04	6.4445060e-05	7.9363580e-05	2.4754426e-04	N/A
1.28556e-05    	N/A	6.2351474e-05	2.0169521e-04	6.4338573e-05	7.9474989e-05	2.4696206e-04	N/A
1.28923e-05    	N/A	6.2261277e-05	2.0199399e-04	6.4226390e-05	7.8473089e-05	2.4616806e-04	N/A
1.29291e-05    	N/A	6.2161467e-05	2.0230319e-04	6.4117646e-05	7.8767515e-05	2.4579836e-04	N/A
1.29658e-05    	N/A	6.2088039e-05	2.0259235e-04	6.4031820e-05	7.8153146e-05	2.4497225e-04	N/A
1.30025e-05    	N/A	6.2001614e-05	2.0284463e-04	6.3934261e-05	7.8649340e-05	2.4461695e-04	N/A
1.30392e-05    	N/A	6.1915577e-05	2.0311878e-04	6.3850353e-05	7.8067700e-05	2.4381747e-04	N/A
1.3076e-05     	N/A	6.1822854e-05	2.0340935e-04	6.3765915e-05	7.7716794e-05	2.4317248e-04	N/A
1.31127e-05    	N/A	6.1719450e-05	2.0370126e-04	6.3677545e-05	7.9567265e-05	2.4290868e-04	N/A
1.31494e-05    	N/A	6.1633229e-05	2.0400725e-04	6.3622402e-05	7.9081564e-05	2.4226282e-04	N/A
1.31861e-05    	N/A	6.1537197e-05	2.0430206e-04	6.3551629e-05	7.9229515e-05	2.4177053e-04	N/A
1.32228e-05    	N/A	6.1442367e-05	2.0455274e-04	6.3494343e-05	7.9454639e-05	2.4133174e-04	N/A
1.32596e-05    	N/A	6.1330721e-05	2.0478191e-04	6.3421373e-05	7.7914977e-05	2.4041983e-04	N/A
1.32963e-05    	N/A	6.1201668e-05	2.0498647e-04	6.3314965e-05	7.8756676e-05	2.4001906e-04	N/A
1.3333e-05     	N/A	6.1121449e-05	2.0523134e-04	6.3229770e-05	7.9229054e-05	2.3952786e-04	N/A
1.33697e-05    	N/A	6.1023859e-05	2.0544645e-04	6.3152755e-05	7.8269790e-05	2.3879395e-04	N/A
1.34065e-05    	N/A	6.0922445e-05	2.0560942e-04	6.3058880e-05	7.7217251e-05	2.3811288e-04	N/A
1.34432e-05    	N/A	6.0831778e-05	2.0575416e-04	6.2955624e-05	7.9354431e-05	2.3799217e-04	N/A
1.34799e-05    	N/A	6.0763168e-05	2.0595246e-04	6.2887804e-05	7.8456126e-05	2.3722972e-04	N/A
1.35166e-05    	N/A	6.0655594e-05	2.0615971e-04	6.2780727e-05	7.7684114e-05	2.3679520e-04	N/A
1.35534e-05    	N/A	6.0558772e-05	2.0635508e-04	6.2672448e-05	7.6799499e-05	2.3600027e-04	N/A
1.35901e-05    	N/A	6.0465338e-05	2.0657195e-04	6.2575430e-05	7.6393210e-05	2.3540434e-04	N/A
1.36268e-05    	N/A	6.0398156e-05	2.0683030e-04	6.2486727e-05	7.8092432e-05	2.3546587e-04	N/A
1.36635e-05    	N/A	6.0358905e-05	2.0712761e-04	6.2430258e-05	7.7574748e-05	2.3465862e-04	N/A
1.37003e-05    	N/A	6.0274628e-05	2.0738846e-04	6.2345289e-05	7.6226603e-05	2.3385961e-04	N/A
1.3737e-05     	N/A	6.0170520e-05	2.0761185e-04	6.2233990e-05	7.5818758e-05	2.3331175e-04	N/A
1.37737e-05    	N/A	6.0078152e-05	2.0785093e-04	6.2129641e-05	7.6364620e-05	2.3295054e-04	N/A
1.38104e-05    	N/A	5.9981496e-05	2.0808550e-04	6.2053274e-05	7.6527563e-05	2.3242953e-04	N/A
1.38472e-05    	N/A	5.9874146e-05	2.0828627e-04	6.1970439e-05	7.5642283e-05	2.3178686e-04	N/A
1.38839e-05    	N/A	5.9756054e-05	2.0845455e-04	6.1855267e-05	7.5224955e-05	2.3125900e-04	N/A
1.39206e-05    	N/A	5.9649779e-05	2.0864150e-04	6.1735667e-05	7.6744544e-05	2.3106756e-04	N/A
1.39573e-05    	N/A	5.9564921e-05	2.0883139e-04	6.1634900e-05	7.6378705e-05	2.3044318e-04	N/A
1.39941e-05    	N/A	5.9456068e-05	2.0900798e-04	6.1508834e-05	7.6149604e-05	2.2996903e-04	N/A
1.40308e-05    	N/A	5.9358891e-05	2.0919140e-04	6.1382116e-05	7.4955972e-05	2.2926567e-04	N/A
1.40675e-05    	N/A	5.9246421e-05	2.0941651e-04	6.1242558e-05	7.6619019e-05	2.2948477e-04	N/A
1.41042e-05    	N/A	5.9161416e-05	2.0962443e-04	6.1150325e-05	7.6199898e-05	2.2874465e-04	N/A
1.41409e-05    	N/A	5.9065696e-05	2.0981697e-04	6.1039711e-05	7.5143823e-05	2.2795138e-04	N/A
1.41777e-05    	N/A	5.8948561e-05	2.0999944e-04	6.0909429e-05	7.5246287e-05	2.2752186e-04	N/A
1.42144e-05    	N/A	5.8836091e-05	2.1018039e-04	6.0796579e-05	7.5821069e-05	2.2725597e-04	N/A
1.42511e-05    	N/A	5.8735869e-05	2.1040480e-04	6.0680825e-05	7.5269908e-05	2.2666137e-04	N/A
1.42878e-05    	N/A	5.8621046e-05	2.1059407e-04	6.0568374e-05	7.5078567e-05	2.2613130e-04	N/A
1.43246e-05    	N/A	5.8498845e-05	2.1081175e-04	6.0455972e-05	7.5304837e-05	2.2598408e-04	N/A
1.43613e-05    	N/A	5.8385571e-05	2.1099021e-04	6.0327944e-05	7.4129363e-05	2.2527340e-04	N/A
1.4398e-05     	N/A	5.8257123e-05	2.1117139e-04	6.0176462e-05	7.4598299e-05	2.2493601e-04	N/A
1.44347e-05    	N/A	5.8137140e-05	2.1139036e-04	6.0050878e-05	7.3109799e-05	2.2413522e-04	N/A
1.44715e-05    	N/A	5.8026835e-05	2.1156441e-04	5.9890375e-05	7.3143410e-05	2.2372927e-04	N/A
1.45082e-05    	N/A	5.7925883e-05	2.1174693e-04	5.9742617e-05	7.2378397e-05	2.2312346e-04	N/A
1.45449e-05    	N/A	5.7817987e-05	2.1188721e-04	5.9609896e-05	7.1872254e-05	2.2261098e-04	N/A
1.45816e-05    	N/A	5.7727733e-05	2.1202374e-04	5.9485252e-05	7.3698796e-05	2.2265281e-04	N/A
1.46184e-05    	N/A	5.7640520e-05	2.1217580e-04	5.9372216e-05	7.2830576e-05	2.2200604e-04	N/A
1.46551e-05    	N/A	5.7537651e-05	2.1230690e-04	5.9234574e-05	7.1549436e-05	2.2132271e-04	N/A
1.46918e-05    	N/A	5.7401627e-05	2.1242138e-04	5.9086932e-05	7.1617760e-05	2.2097429e-04	N/A
1.47285e-05    	N/A	5.7271842e-05	2.1258735e-04	5.8943698e-05	7.2992006e-05	2.2086959e-04	N/A
1.47653e-05    	N/A	5.7165260e-05	2.1278734e-04	5.8837487e-05	7.2898186e-05	2.2035851e-04	N/A
1.4802e-05     	N/A	5.7053075e-05	2.1291808e-04	5.8713623e-05	7.2144983e-05	2.1981421e-04	N/A
1.48387e-05    	N/A	5.6935949e-05	2.1306386e-04	5.8578529e-05	7.1326813e-05	2.1941071e-04	N/A
1.48754e-05    	N/A	5.6804619e-05	2.1321626e-04	5.8430703e-05	7.0031932e-05	2.1871950e-04	N/A
1.49122e-05    	N/A	5.6690289e-05	2.1336030e-04	5.8300687e-05	7.0807642e-05	2.1849236e-04	N/A
1.49489e-05    	N/A	5.6619404e-05	2.1353124e-04	5.8201018e-05	7.0406724e-05	2.1797809e-04	N/A
1.49856e-05    	N/A	5.6528897e-05	2.1365795e-04	5.8092726e-05	6.9933612e-05	2.1756906e-04	N/A
1.50223e-05    	N/A	5.6442407e-05	2.1376224e-04	5.7985238e-05	6.9832524e-05	2.1741629e-04	N/A
1.50591e-05    	N/A	5.6353305e-05	2.1385498e-04	5.7884182e-05	6.8750944e-05	2.1661197e-04	N/A
1.50958e-05    	N/A	5.6249177e-05	2.1396229e-04	5.7754358e-05	6.9096679e-05	2.1630185e-04	N/A
1.51325e-05    	N/A	5.6135966e-05	2.1411995e-04	5.7624089e-05	6.9642508e-05	2.1604204e-04	N/A
1.51692e-05    	N/A	5.6031612e-05	2.1425567e-04	5.7511459e-05	6.8949152e-05	2.1548012e-04	N/A
1.52059e-05    	N/A	5.5901754e-05	2.1438202e-04	5.7377234e-05	6.7884882e-05	2.1501838e-04	N/A
1.52427e-05    	N/A	5.5748616e-05	2.1448020e-04	5.7223163e-05	6.8801030e-05	2.1499836e-04	N/A
1.52794e-05    	N/A	5.5617215e-05	2.1458261e-04	5.7094372e-05	6.7937366e-05	2.1429500e-04	N/A
1.53161e-05    	N/A	5.5486149e-05	2.1467290e-04	5.6939912e-05	6.7580984e-05	2.1379937e-04	N/A
1.53528e-05    	N/A	5.5349466e-05	2.1477782e-04	5.6787690e-05	6.7377227e-05	2.1339503e-04	N/A
1.53896e-05    	N/A	5.5210673e-05	2.1485312e-04	5.6636659e-05	6.6657258e-05	2.1293755e-04	N/A
1.54263e-05    	N/A	5.5071930e-05	2.1492322e-04	5.6476736e-05	6.8521991e-05	2.1301083e-04	N/A
1.5463e-05     	N/A	5.4950009e-05	2.1503255e-04	5.6352637e-05	6.7002970e-05	2.1228879e-04	N/A
1.54997e-05    	N/A	5.4829200e-05	2.1511194e-04	5.6209761e-05	6.5834350e-05	2.1172868e-04	N/A
1.55365e-05    	N/A	5.4720252e-05	2.1519582e-04	5.6076441e-05	6.7004032e-05	2.1181487e-04	N/A
1.55732e-05    	N/A	5.4620191e-05	2.1528603e-04	5.5952813e-05	6.8479667e-05	2.1165968e-04	N/A
1.56099e-05    	N/A	5.4524065e-05	2.1535666e-04	5.5832971e-05	6.6887271e-05	2.1083901e-04	N/A
1.56466e-05    	N/A	5.4377892e-05	2.1538248e-04	5.5667358e-05	6.5183852e-05	2.1015872e-04	N/A
1.56834e-05    	N/A	5.4230864e-05	2.1540469e-04	5.5492897e-05	6.4653269e-05	2.0989905e-04	N/A
1.57201e-05    	N/A	5.4093838e-05	2.1541370e-04	5.5328103e-05	6.4219792e-05	2.0937507e-04	N/A
1.57568e-05    	N/A	5.3969597e-05	2.1544698e-04	5.5187104e-05	6.4503506e-05	2.0908427e-04	N/A
1.57935e-05    	N/A	5.3853837e-05	2.1549937e-04	5.5057223e-05	6.5735392e-05	2.0908394e-04	N/A
1.58303e-05    	N/A	5.3748912e-05	2.1556125e-04	5.4917956e-05	6.4524025e-05	2.0842725e-04	N/A
1.5867e-05     	N/A	5.3634143e-05	2.1559160e-04	5.4764793e-05	6.3777001e-05	2.0795950e-04	N/A
1.59037e-05    	N/A	5.3510322e-05	2.1562981e-04	5.4609184e-05	6.3299287e-05	2.0757049e-04	N/A
1.59404e-05    	N/A	5.3387560e-05	2.1567494e-04	5.4464046e-05	6.3769907e-05	2.0740305e-04	N/A
1.59772e-05    	N/A	5.3278352e-05	2.1574596e-04	5.4338658e-05	6.4791795e-05	2.0724062e-04	N/A
1.60139e-05    	N/A	5.3194374e-05	2.1584206e-04	5.4216742e-05	6.3860300e-05	2.0661627e-04	N/A
1.60506e-05    	N/A	5.3060588e-05	2.1588731e-04	5.4069481e-05	6.2574341e-05	2.0604376e-04	N/A
1.60873e-05    	N/A	5.2917995e-05	2.1590518e-04	5.3918695e-05	6.3602794e-05	2.0595489e-04	N/A
1.61241e-05    	N/A	5.2812361e-05	2.1594268e-04	5.3814720e-05	6.4631673e-05	2.0588689e-04	N/A
1.61608e-05    	N/A	5.2704899e-05	2.1599070e-04	5.3711559e-05	6.3945677e-05	2.0558145e-04	N/A
1.61975e-05    	N/A	5.2569769e-05	2.1601020e-04	5.3586304e-05	6.2040603e-05	2.0468532e-04	N/A
1.62342e-05    	N/A	5.2422778e-05	2.1596737e-04	5.3430214e-05	6.2697427e-05	2.0460309e-04	N/A
1.62709e-05    	N/A	5.2298151e-05	2.1594724e-04	5.3293741e-05	6.2198653e-05	2.0408777e-04	N/A
